NCM,PARAMETRIZAÇÃO
7031019,4003
7032090,4003
7031029,4003
7039090,4003
7041000,4003
7042000,4003
7049000,4003
7051100,4003
7051900,4003
7061000,4003
7070000,4003
7081000,4003
7093000,4003
7094000,4003
7095100,4003
7095200,4003
7095300,4003
7095400,4003
7095500,4003
7096000,4003
7097000,4003
7099100,4003
7099300,4003
7019000,4003
49019100,4003
49019900,4003
30049069,4322
82041100,4202
39233090,4202
34025000,4202
68159914,4202
68159919,4202
68159990,4202
69010000,4202
69021011,4202
69021018,4202
69021019,4202
69021090,4202
69022010,4202
69022091,4202
69022092,4202
69022093,4202
69022099,4202
69029010,4202
69029020,4202
69029030,4202
69029040,4202
69029090,4202
69031011,4202
69031012,4202
69031019,4202
69031020,4202
69031030,4202
69031040,4202
69031090,4202
69032010,4202
69032020,4202
69032030,4202
69032090,4202
69039011,4202
69039012,4202
69039019,4202
69039091,4202
69039092,4202
69039099,4202
4101000,4202
4109000,4202
35061010,4334
35069900,4202
60063220,4202
85363090,4202
20029000,4202
38221990,4202
34052000,4334
84099190,4351
38221910,4202
84244100,4202
4032000,4202
30044990,4322
30042041,4322
30045090,4322
65061000,4351
30039033,4322
22029900,4202
44219900,4202
85171300,4372
30049024,4322
22087000,4337
30039079,4322
22072011,4202
30049037,4322
22071010,4202
30043981,4322
30044090,4322
22059000,4202
30039076,4322
30041020,4322
27112910,4202
27160000,4003
27101260,4334
30021037,4322
30041014,4322
30042021,4322
30049033,4003
